System,Chains,Sweeps,Accuracy
JAGS,1,342,0.2
JAGS,2,342,0.25
JAGS,3,342,0.2
JAGS,4,342,0.25
JAGS,5,342,0.2
JAGS,6,342,0.15
JAGS,7,342,0.1
JAGS,8,342,0.1
JAGS,9,342,0.35
JAGS,10,342,0.2
JAGS,11,342,0.2
JAGS,12,342,0.15
JAGS,13,342,0.15
JAGS,14,342,0.2
JAGS,15,342,0.2
JAGS,16,342,0.2
JAGS,17,342,0.15
JAGS,18,342,0.2
JAGS,19,342,0.15
JAGS,20,342,0.15
JAGS,21,342,0.25
JAGS,22,342,0.25
JAGS,23,342,0.35
JAGS,24,342,0.25
JAGS,25,342,0.3
JAGS,26,342,0.2
JAGS,27,342,0.25
JAGS,28,342,0.1
JAGS,29,342,0.2
JAGS,30,342,0.2
JAGS,31,342,0.25
JAGS,32,342,0.2
JAGS,33,342,0.15
JAGS,34,342,0.2
JAGS,35,342,0.2
JAGS,36,342,0.25
JAGS,37,342,0.1
JAGS,38,342,0.25
JAGS,39,342,0.2
JAGS,40,342,0.25
JAGS,1,343,0.2
JAGS,2,343,0.25
JAGS,3,343,0.2
JAGS,4,343,0.25
JAGS,5,343,0.2
JAGS,6,343,0.15
JAGS,7,343,0.1
JAGS,8,343,0.1
JAGS,9,343,0.35
JAGS,10,343,0.2
JAGS,11,343,0.2
JAGS,12,343,0.15
JAGS,13,343,0.15
JAGS,14,343,0.2
JAGS,15,343,0.2
JAGS,16,343,0.2
JAGS,17,343,0.15
JAGS,18,343,0.2
JAGS,19,343,0.15
JAGS,20,343,0.15
JAGS,21,343,0.25
JAGS,22,343,0.2
JAGS,23,343,0.35
JAGS,24,343,0.25
JAGS,25,343,0.3
JAGS,26,343,0.2
JAGS,27,343,0.25
JAGS,28,343,0.1
JAGS,29,343,0.2
JAGS,30,343,0.2
JAGS,31,343,0.2
JAGS,32,343,0.2
JAGS,33,343,0.15
JAGS,34,343,0.2
JAGS,35,343,0.2
JAGS,36,343,0.25
JAGS,37,343,0.1
JAGS,38,343,0.25
JAGS,39,343,0.2
JAGS,40,343,0.25
JAGS,1,344,0.2
JAGS,2,344,0.25
JAGS,3,344,0.2
JAGS,4,344,0.25
JAGS,5,344,0.2
JAGS,6,344,0.2
JAGS,7,344,0.1
JAGS,8,344,0.1
JAGS,9,344,0.35
JAGS,10,344,0.2
JAGS,11,344,0.2
JAGS,12,344,0.15
JAGS,13,344,0.15
JAGS,14,344,0.2
JAGS,15,344,0.2
JAGS,16,344,0.2
JAGS,17,344,0.15
JAGS,18,344,0.2
JAGS,19,344,0.15
JAGS,20,344,0.15
JAGS,21,344,0.25
JAGS,22,344,0.2
JAGS,23,344,0.35
JAGS,24,344,0.25
JAGS,25,344,0.3
JAGS,26,344,0.2
JAGS,27,344,0.25
JAGS,28,344,0.1
JAGS,29,344,0.2
JAGS,30,344,0.2
JAGS,31,344,0.2
JAGS,32,344,0.2
JAGS,33,344,0.15
JAGS,34,344,0.2
JAGS,35,344,0.2
JAGS,36,344,0.25
JAGS,37,344,0.1
JAGS,38,344,0.3
JAGS,39,344,0.2
JAGS,40,344,0.25
JAGS,1,345,0.2
JAGS,2,345,0.25
JAGS,3,345,0.2
JAGS,4,345,0.25
JAGS,5,345,0.2
JAGS,6,345,0.15
JAGS,7,345,0.1
JAGS,8,345,0.1
JAGS,9,345,0.35
JAGS,10,345,0.2
JAGS,11,345,0.2
JAGS,12,345,0.15
JAGS,13,345,0.15
JAGS,14,345,0.2
JAGS,15,345,0.2
JAGS,16,345,0.2
JAGS,17,345,0.15
JAGS,18,345,0.25
JAGS,19,345,0.15
JAGS,20,345,0.15
JAGS,21,345,0.25
JAGS,22,345,0.2
JAGS,23,345,0.35
JAGS,24,345,0.25
JAGS,25,345,0.3
JAGS,26,345,0.2
JAGS,27,345,0.25
JAGS,28,345,0.1
JAGS,29,345,0.2
JAGS,30,345,0.15
JAGS,31,345,0.2
JAGS,32,345,0.2
JAGS,33,345,0.15
JAGS,34,345,0.2
JAGS,35,345,0.2
JAGS,36,345,0.25
JAGS,37,345,0.1
JAGS,38,345,0.3
JAGS,39,345,0.2
JAGS,40,345,0.25
JAGS,1,346,0.2
JAGS,2,346,0.25
JAGS,3,346,0.2
JAGS,4,346,0.25
JAGS,5,346,0.2
JAGS,6,346,0.15
JAGS,7,346,0.1
JAGS,8,346,0.1
JAGS,9,346,0.3
JAGS,10,346,0.2
JAGS,11,346,0.2
JAGS,12,346,0.2
JAGS,13,346,0.15
JAGS,14,346,0.2
JAGS,15,346,0.2
JAGS,16,346,0.2
JAGS,17,346,0.15
JAGS,18,346,0.25
JAGS,19,346,0.15
JAGS,20,346,0.15
JAGS,21,346,0.25
JAGS,22,346,0.2
JAGS,23,346,0.35
JAGS,24,346,0.25
JAGS,25,346,0.3
JAGS,26,346,0.2
JAGS,27,346,0.25
JAGS,28,346,0.1
JAGS,29,346,0.2
JAGS,30,346,0.15
JAGS,31,346,0.2
JAGS,32,346,0.2
JAGS,33,346,0.15
JAGS,34,346,0.2
JAGS,35,346,0.2
JAGS,36,346,0.25
JAGS,37,346,0.1
JAGS,38,346,0.3
JAGS,39,346,0.2
JAGS,40,346,0.25
JAGS,1,347,0.2
JAGS,2,347,0.25
JAGS,3,347,0.2
JAGS,4,347,0.25
JAGS,5,347,0.2
JAGS,6,347,0.15
JAGS,7,347,0.1
JAGS,8,347,0.1
JAGS,9,347,0.3
JAGS,10,347,0.2
JAGS,11,347,0.2
JAGS,12,347,0.2
JAGS,13,347,0.2
JAGS,14,347,0.2
JAGS,15,347,0.2
JAGS,16,347,0.2
JAGS,17,347,0.2
JAGS,18,347,0.2
JAGS,19,347,0.15
JAGS,20,347,0.15
JAGS,21,347,0.25
JAGS,22,347,0.2
JAGS,23,347,0.35
JAGS,24,347,0.3
JAGS,25,347,0.3
JAGS,26,347,0.2
JAGS,27,347,0.25
JAGS,28,347,0.1
JAGS,29,347,0.2
JAGS,30,347,0.15
JAGS,31,347,0.2
JAGS,32,347,0.2
JAGS,33,347,0.15
JAGS,34,347,0.2
JAGS,35,347,0.2
JAGS,36,347,0.25
JAGS,37,347,0.1
JAGS,38,347,0.3
JAGS,39,347,0.2
JAGS,40,347,0.25
JAGS,1,348,0.2
JAGS,2,348,0.25
JAGS,3,348,0.2
JAGS,4,348,0.25
JAGS,5,348,0.2
JAGS,6,348,0.15
JAGS,7,348,0.15
JAGS,8,348,0.1
JAGS,9,348,0.3
JAGS,10,348,0.2
JAGS,11,348,0.2
JAGS,12,348,0.2
JAGS,13,348,0.2
JAGS,14,348,0.2
JAGS,15,348,0.2
JAGS,16,348,0.2
JAGS,17,348,0.2
JAGS,18,348,0.2
JAGS,19,348,0.15
JAGS,20,348,0.15
JAGS,21,348,0.25
JAGS,22,348,0.2
JAGS,23,348,0.35
JAGS,24,348,0.3
JAGS,25,348,0.3
JAGS,26,348,0.2
JAGS,27,348,0.25
JAGS,28,348,0.1
JAGS,29,348,0.2
JAGS,30,348,0.15
JAGS,31,348,0.2
JAGS,32,348,0.2
JAGS,33,348,0.15
JAGS,34,348,0.2
JAGS,35,348,0.2
JAGS,36,348,0.3
JAGS,37,348,0.1
JAGS,38,348,0.35
JAGS,39,348,0.2
JAGS,40,348,0.25
JAGS,1,349,0.2
JAGS,2,349,0.25
JAGS,3,349,0.2
JAGS,4,349,0.25
JAGS,5,349,0.2
JAGS,6,349,0.15
JAGS,7,349,0.15
JAGS,8,349,0.1
JAGS,9,349,0.3
JAGS,10,349,0.2
JAGS,11,349,0.2
JAGS,12,349,0.2
JAGS,13,349,0.2
JAGS,14,349,0.2
JAGS,15,349,0.2
JAGS,16,349,0.2
JAGS,17,349,0.2
JAGS,18,349,0.2
JAGS,19,349,0.15
JAGS,20,349,0.15
JAGS,21,349,0.25
JAGS,22,349,0.2
JAGS,23,349,0.35
JAGS,24,349,0.3
JAGS,25,349,0.3
JAGS,26,349,0.2
JAGS,27,349,0.25
JAGS,28,349,0.1
JAGS,29,349,0.2
JAGS,30,349,0.15
JAGS,31,349,0.2
JAGS,32,349,0.2
JAGS,33,349,0.15
JAGS,34,349,0.2
JAGS,35,349,0.2
JAGS,36,349,0.3
JAGS,37,349,0.1
JAGS,38,349,0.35
JAGS,39,349,0.2
JAGS,40,349,0.25
JAGS,1,350,0.2
JAGS,2,350,0.25
JAGS,3,350,0.2
JAGS,4,350,0.3
JAGS,5,350,0.2
JAGS,6,350,0.15
JAGS,7,350,0.1
JAGS,8,350,0.1
JAGS,9,350,0.3
JAGS,10,350,0.2
JAGS,11,350,0.2
JAGS,12,350,0.2
JAGS,13,350,0.25
JAGS,14,350,0.2
JAGS,15,350,0.2
JAGS,16,350,0.2
JAGS,17,350,0.2
JAGS,18,350,0.2
JAGS,19,350,0.15
JAGS,20,350,0.15
JAGS,21,350,0.25
JAGS,22,350,0.2
JAGS,23,350,0.35
JAGS,24,350,0.3
JAGS,25,350,0.3
JAGS,26,350,0.2
JAGS,27,350,0.25
JAGS,28,350,0.1
JAGS,29,350,0.2
JAGS,30,350,0.15
JAGS,31,350,0.2
JAGS,32,350,0.2
JAGS,33,350,0.15
JAGS,34,350,0.2
JAGS,35,350,0.2
JAGS,36,350,0.3
JAGS,37,350,0.1
JAGS,38,350,0.35
JAGS,39,350,0.2
JAGS,40,350,0.3
JAGS,1,351,0.2
JAGS,2,351,0.25
JAGS,3,351,0.2
JAGS,4,351,0.3
JAGS,5,351,0.2
JAGS,6,351,0.15
JAGS,7,351,0.1
JAGS,8,351,0.1
JAGS,9,351,0.3
JAGS,10,351,0.2
JAGS,11,351,0.2
JAGS,12,351,0.2
JAGS,13,351,0.25
JAGS,14,351,0.2
JAGS,15,351,0.2
JAGS,16,351,0.2
JAGS,17,351,0.2
JAGS,18,351,0.2
JAGS,19,351,0.15
JAGS,20,351,0.15
JAGS,21,351,0.25
JAGS,22,351,0.2
JAGS,23,351,0.35
JAGS,24,351,0.3
JAGS,25,351,0.3
JAGS,26,351,0.2
JAGS,27,351,0.25
JAGS,28,351,0.1
JAGS,29,351,0.2
JAGS,30,351,0.15
JAGS,31,351,0.2
JAGS,32,351,0.2
JAGS,33,351,0.15
JAGS,34,351,0.2
JAGS,35,351,0.2
JAGS,36,351,0.3
JAGS,37,351,0.1
JAGS,38,351,0.3
JAGS,39,351,0.15
JAGS,40,351,0.3
JAGS,1,352,0.2
JAGS,2,352,0.25
JAGS,3,352,0.2
JAGS,4,352,0.3
JAGS,5,352,0.2
JAGS,6,352,0.15
JAGS,7,352,0.1
JAGS,8,352,0.1
JAGS,9,352,0.3
JAGS,10,352,0.2
JAGS,11,352,0.2
JAGS,12,352,0.2
JAGS,13,352,0.25
JAGS,14,352,0.2
JAGS,15,352,0.2
JAGS,16,352,0.2
JAGS,17,352,0.2
JAGS,18,352,0.2
JAGS,19,352,0.15
JAGS,20,352,0.15
JAGS,21,352,0.25
JAGS,22,352,0.2
JAGS,23,352,0.35
JAGS,24,352,0.25
JAGS,25,352,0.3
JAGS,26,352,0.25
JAGS,27,352,0.25
JAGS,28,352,0.1
JAGS,29,352,0.2
JAGS,30,352,0.15
JAGS,31,352,0.2
JAGS,32,352,0.2
JAGS,33,352,0.15
JAGS,34,352,0.2
JAGS,35,352,0.25
JAGS,36,352,0.3
JAGS,37,352,0.1
JAGS,38,352,0.3
JAGS,39,352,0.15
JAGS,40,352,0.3
JAGS,1,353,0.2
JAGS,2,353,0.25
JAGS,3,353,0.2
JAGS,4,353,0.25
JAGS,5,353,0.2
JAGS,6,353,0.15
JAGS,7,353,0.1
JAGS,8,353,0.1
JAGS,9,353,0.3
JAGS,10,353,0.2
JAGS,11,353,0.2
JAGS,12,353,0.2
JAGS,13,353,0.25
JAGS,14,353,0.2
JAGS,15,353,0.2
JAGS,16,353,0.2
JAGS,17,353,0.25
JAGS,18,353,0.2
JAGS,19,353,0.15
JAGS,20,353,0.15
JAGS,21,353,0.25
JAGS,22,353,0.2
JAGS,23,353,0.35
JAGS,24,353,0.25
JAGS,25,353,0.3
JAGS,26,353,0.2
JAGS,27,353,0.25
JAGS,28,353,0.1
JAGS,29,353,0.2
JAGS,30,353,0.15
JAGS,31,353,0.2
JAGS,32,353,0.25
JAGS,33,353,0.15
JAGS,34,353,0.2
JAGS,35,353,0.25
JAGS,36,353,0.3
JAGS,37,353,0.1
JAGS,38,353,0.3
JAGS,39,353,0.15
JAGS,40,353,0.3
JAGS,1,354,0.2
JAGS,2,354,0.25
JAGS,3,354,0.2
JAGS,4,354,0.25
JAGS,5,354,0.2
JAGS,6,354,0.15
JAGS,7,354,0.1
JAGS,8,354,0.1
JAGS,9,354,0.3
JAGS,10,354,0.2
JAGS,11,354,0.2
JAGS,12,354,0.2
JAGS,13,354,0.3
JAGS,14,354,0.2
JAGS,15,354,0.2
JAGS,16,354,0.2
JAGS,17,354,0.2
JAGS,18,354,0.2
JAGS,19,354,0.15
JAGS,20,354,0.15
JAGS,21,354,0.25
JAGS,22,354,0.2
JAGS,23,354,0.35
JAGS,24,354,0.25
JAGS,25,354,0.3
JAGS,26,354,0.2
JAGS,27,354,0.25
JAGS,28,354,0.1
JAGS,29,354,0.2
JAGS,30,354,0.15
JAGS,31,354,0.2
JAGS,32,354,0.25
JAGS,33,354,0.15
JAGS,34,354,0.2
JAGS,35,354,0.25
JAGS,36,354,0.2
JAGS,37,354,0.1
JAGS,38,354,0.3
JAGS,39,354,0.15
JAGS,40,354,0.3
JAGS,1,355,0.2
JAGS,2,355,0.25
JAGS,3,355,0.2
JAGS,4,355,0.25
JAGS,5,355,0.2
JAGS,6,355,0.15
JAGS,7,355,0.1
JAGS,8,355,0.1
JAGS,9,355,0.3
JAGS,10,355,0.2
JAGS,11,355,0.2
JAGS,12,355,0.2
JAGS,13,355,0.3
JAGS,14,355,0.2
JAGS,15,355,0.2
JAGS,16,355,0.2
JAGS,17,355,0.2
JAGS,18,355,0.2
JAGS,19,355,0.15
JAGS,20,355,0.1
JAGS,21,355,0.25
JAGS,22,355,0.2
JAGS,23,355,0.35
JAGS,24,355,0.25
JAGS,25,355,0.3
JAGS,26,355,0.2
JAGS,27,355,0.25
JAGS,28,355,0.1
JAGS,29,355,0.2
JAGS,30,355,0.15
JAGS,31,355,0.2
JAGS,32,355,0.2
JAGS,33,355,0.15
JAGS,34,355,0.2
JAGS,35,355,0.25
JAGS,36,355,0.2
JAGS,37,355,0.1
JAGS,38,355,0.3
JAGS,39,355,0.15
JAGS,40,355,0.3
JAGS,1,356,0.2
JAGS,2,356,0.25
JAGS,3,356,0.2
JAGS,4,356,0.25
JAGS,5,356,0.15
JAGS,6,356,0.15
JAGS,7,356,0.1
JAGS,8,356,0.1
JAGS,9,356,0.3
JAGS,10,356,0.2
JAGS,11,356,0.2
JAGS,12,356,0.2
JAGS,13,356,0.3
JAGS,14,356,0.2
JAGS,15,356,0.2
JAGS,16,356,0.2
JAGS,17,356,0.2
JAGS,18,356,0.2
JAGS,19,356,0.15
JAGS,20,356,0.1
JAGS,21,356,0.25
JAGS,22,356,0.2
JAGS,23,356,0.35
JAGS,24,356,0.25
JAGS,25,356,0.3
JAGS,26,356,0.2
JAGS,27,356,0.25
JAGS,28,356,0.1
JAGS,29,356,0.2
JAGS,30,356,0.15
JAGS,31,356,0.2
JAGS,32,356,0.2
JAGS,33,356,0.1
JAGS,34,356,0.2
JAGS,35,356,0.2
JAGS,36,356,0.2
JAGS,37,356,0.15
JAGS,38,356,0.3
JAGS,39,356,0.15
JAGS,40,356,0.3
JAGS,1,357,0.2
JAGS,2,357,0.25
JAGS,3,357,0.2
JAGS,4,357,0.25
JAGS,5,357,0.15
JAGS,6,357,0.2
JAGS,7,357,0.1
JAGS,8,357,0.1
JAGS,9,357,0.3
JAGS,10,357,0.2
JAGS,11,357,0.2
JAGS,12,357,0.25
JAGS,13,357,0.3
JAGS,14,357,0.2
JAGS,15,357,0.2
JAGS,16,357,0.2
JAGS,17,357,0.2
JAGS,18,357,0.2
JAGS,19,357,0.15
JAGS,20,357,0.1
JAGS,21,357,0.25
JAGS,22,357,0.2
JAGS,23,357,0.35
JAGS,24,357,0.25
JAGS,25,357,0.3
JAGS,26,357,0.2
JAGS,27,357,0.25
JAGS,28,357,0.1
JAGS,29,357,0.2
JAGS,30,357,0.15
JAGS,31,357,0.2
JAGS,32,357,0.2
JAGS,33,357,0.1
JAGS,34,357,0.2
JAGS,35,357,0.25
JAGS,36,357,0.2
JAGS,37,357,0.15
JAGS,38,357,0.3
JAGS,39,357,0.15
JAGS,40,357,0.3
JAGS,1,358,0.2
JAGS,2,358,0.25
JAGS,3,358,0.2
JAGS,4,358,0.25
JAGS,5,358,0.15
JAGS,6,358,0.2
JAGS,7,358,0.1
JAGS,8,358,0.1
JAGS,9,358,0.3
JAGS,10,358,0.2
JAGS,11,358,0.2
JAGS,12,358,0.2
JAGS,13,358,0.3
JAGS,14,358,0.2
JAGS,15,358,0.2
JAGS,16,358,0.2
JAGS,17,358,0.2
JAGS,18,358,0.2
JAGS,19,358,0.15
JAGS,20,358,0.1
JAGS,21,358,0.25
JAGS,22,358,0.2
JAGS,23,358,0.35
JAGS,24,358,0.25
JAGS,25,358,0.3
JAGS,26,358,0.25
JAGS,27,358,0.25
JAGS,28,358,0.1
JAGS,29,358,0.2
JAGS,30,358,0.15
JAGS,31,358,0.2
JAGS,32,358,0.2
JAGS,33,358,0.1
JAGS,34,358,0.2
JAGS,35,358,0.25
JAGS,36,358,0.2
JAGS,37,358,0.2
JAGS,38,358,0.3
JAGS,39,358,0.15
JAGS,40,358,0.25
JAGS,1,359,0.2
JAGS,2,359,0.25
JAGS,3,359,0.2
JAGS,4,359,0.25
JAGS,5,359,0.15
JAGS,6,359,0.15
JAGS,7,359,0.1
JAGS,8,359,0.1
JAGS,9,359,0.3
JAGS,10,359,0.2
JAGS,11,359,0.2
JAGS,12,359,0.2
JAGS,13,359,0.3
JAGS,14,359,0.2
JAGS,15,359,0.2
JAGS,16,359,0.2
JAGS,17,359,0.2
JAGS,18,359,0.2
JAGS,19,359,0.15
JAGS,20,359,0.1
JAGS,21,359,0.25
JAGS,22,359,0.2
JAGS,23,359,0.35
JAGS,24,359,0.25
JAGS,25,359,0.3
JAGS,26,359,0.2
JAGS,27,359,0.25
JAGS,28,359,0.1
JAGS,29,359,0.2
JAGS,30,359,0.15
JAGS,31,359,0.2
JAGS,32,359,0.2
JAGS,33,359,0.1
JAGS,34,359,0.2
JAGS,35,359,0.2
JAGS,36,359,0.2
JAGS,37,359,0.2
JAGS,38,359,0.3
JAGS,39,359,0.15
JAGS,40,359,0.25
JAGS,1,360,0.25
JAGS,2,360,0.25
JAGS,3,360,0.2
JAGS,4,360,0.25
JAGS,5,360,0.15
JAGS,6,360,0.15
JAGS,7,360,0.1
JAGS,8,360,0.15
JAGS,9,360,0.3
JAGS,10,360,0.2
JAGS,11,360,0.2
JAGS,12,360,0.2
JAGS,13,360,0.3
JAGS,14,360,0.2
JAGS,15,360,0.2
JAGS,16,360,0.2
JAGS,17,360,0.2
JAGS,18,360,0.2
JAGS,19,360,0.15
JAGS,20,360,0.1
JAGS,21,360,0.25
JAGS,22,360,0.2
JAGS,23,360,0.35
JAGS,24,360,0.25
JAGS,25,360,0.3
JAGS,26,360,0.2
JAGS,27,360,0.25
JAGS,28,360,0.1
JAGS,29,360,0.2
JAGS,30,360,0.15
JAGS,31,360,0.2
JAGS,32,360,0.2
JAGS,33,360,0.1
JAGS,34,360,0.2
JAGS,35,360,0.2
JAGS,36,360,0.2
JAGS,37,360,0.15
JAGS,38,360,0.35
JAGS,39,360,0.15
JAGS,40,360,0.25
JAGS,1,361,0.25
JAGS,2,361,0.25
JAGS,3,361,0.2
JAGS,4,361,0.25
JAGS,5,361,0.1
JAGS,6,361,0.15
JAGS,7,361,0.1
JAGS,8,361,0.1
JAGS,9,361,0.3
JAGS,10,361,0.2
JAGS,11,361,0.2
JAGS,12,361,0.2
JAGS,13,361,0.3
JAGS,14,361,0.2
JAGS,15,361,0.2
JAGS,16,361,0.2
JAGS,17,361,0.2
JAGS,18,361,0.2
JAGS,19,361,0.15
JAGS,20,361,0.1
JAGS,21,361,0.25
JAGS,22,361,0.2
JAGS,23,361,0.3
JAGS,24,361,0.25
JAGS,25,361,0.3
JAGS,26,361,0.2
JAGS,27,361,0.25
JAGS,28,361,0.1
JAGS,29,361,0.2
JAGS,30,361,0.15
JAGS,31,361,0.2
JAGS,32,361,0.2
JAGS,33,361,0.1
JAGS,34,361,0.2
JAGS,35,361,0.2
JAGS,36,361,0.2
JAGS,37,361,0.15
JAGS,38,361,0.35
JAGS,39,361,0.2
JAGS,40,361,0.25
JAGS,1,362,0.25
JAGS,2,362,0.25
JAGS,3,362,0.2
JAGS,4,362,0.25
JAGS,5,362,0.1
JAGS,6,362,0.15
JAGS,7,362,0.1
JAGS,8,362,0.1
JAGS,9,362,0.3
JAGS,10,362,0.2
JAGS,11,362,0.2
JAGS,12,362,0.2
JAGS,13,362,0.3
JAGS,14,362,0.2
JAGS,15,362,0.2
JAGS,16,362,0.2
JAGS,17,362,0.2
JAGS,18,362,0.2
JAGS,19,362,0.15
JAGS,20,362,0.1
JAGS,21,362,0.25
JAGS,22,362,0.2
JAGS,23,362,0.35
JAGS,24,362,0.25
JAGS,25,362,0.25
JAGS,26,362,0.2
JAGS,27,362,0.25
JAGS,28,362,0.1
JAGS,29,362,0.2
JAGS,30,362,0.15
JAGS,31,362,0.2
JAGS,32,362,0.2
JAGS,33,362,0.1
JAGS,34,362,0.2
JAGS,35,362,0.2
JAGS,36,362,0.2
JAGS,37,362,0.15
JAGS,38,362,0.3
JAGS,39,362,0.2
JAGS,40,362,0.25
JAGS,1,363,0.25
JAGS,2,363,0.25
JAGS,3,363,0.2
JAGS,4,363,0.25
JAGS,5,363,0.1
JAGS,6,363,0.15
JAGS,7,363,0.1
JAGS,8,363,0.1
JAGS,9,363,0.3
JAGS,10,363,0.2
JAGS,11,363,0.2
JAGS,12,363,0.2
JAGS,13,363,0.25
JAGS,14,363,0.2
JAGS,15,363,0.2
JAGS,16,363,0.2
JAGS,17,363,0.2
JAGS,18,363,0.2
JAGS,19,363,0.15
JAGS,20,363,0.15
JAGS,21,363,0.25
JAGS,22,363,0.2
JAGS,23,363,0.35
JAGS,24,363,0.25
JAGS,25,363,0.25
JAGS,26,363,0.2
JAGS,27,363,0.25
JAGS,28,363,0.15
JAGS,29,363,0.2
JAGS,30,363,0.15
JAGS,31,363,0.2
JAGS,32,363,0.2
JAGS,33,363,0.1
JAGS,34,363,0.2
JAGS,35,363,0.2
JAGS,36,363,0.2
JAGS,37,363,0.15
JAGS,38,363,0.3
JAGS,39,363,0.15
JAGS,40,363,0.25
JAGS,1,364,0.25
JAGS,2,364,0.25
JAGS,3,364,0.2
JAGS,4,364,0.25
JAGS,5,364,0.1
JAGS,6,364,0.15
JAGS,7,364,0.1
JAGS,8,364,0.1
JAGS,9,364,0.3
JAGS,10,364,0.2
JAGS,11,364,0.2
JAGS,12,364,0.2
JAGS,13,364,0.25
JAGS,14,364,0.2
JAGS,15,364,0.2
JAGS,16,364,0.25
JAGS,17,364,0.2
JAGS,18,364,0.2
JAGS,19,364,0.15
JAGS,20,364,0.1
JAGS,21,364,0.25
JAGS,22,364,0.25
JAGS,23,364,0.3
JAGS,24,364,0.25
JAGS,25,364,0.3
JAGS,26,364,0.2
JAGS,27,364,0.25
JAGS,28,364,0.15
JAGS,29,364,0.2
JAGS,30,364,0.15
JAGS,31,364,0.2
JAGS,32,364,0.2
JAGS,33,364,0.1
JAGS,34,364,0.2
JAGS,35,364,0.2
JAGS,36,364,0.2
JAGS,37,364,0.15
JAGS,38,364,0.3
JAGS,39,364,0.15
JAGS,40,364,0.25
JAGS,1,365,0.25
JAGS,2,365,0.25
JAGS,3,365,0.2
JAGS,4,365,0.25
JAGS,5,365,0.1
JAGS,6,365,0.15
JAGS,7,365,0.1
JAGS,8,365,0.1
JAGS,9,365,0.3
JAGS,10,365,0.2
JAGS,11,365,0.2
JAGS,12,365,0.25
JAGS,13,365,0.25
JAGS,14,365,0.2
JAGS,15,365,0.2
JAGS,16,365,0.2
JAGS,17,365,0.2
JAGS,18,365,0.2
JAGS,19,365,0.15
JAGS,20,365,0.1
JAGS,21,365,0.25
JAGS,22,365,0.2
JAGS,23,365,0.3
JAGS,24,365,0.25
JAGS,25,365,0.3
JAGS,26,365,0.2
JAGS,27,365,0.3
JAGS,28,365,0.15
JAGS,29,365,0.2
JAGS,30,365,0.15
JAGS,31,365,0.2
JAGS,32,365,0.2
JAGS,33,365,0.1
JAGS,34,365,0.2
JAGS,35,365,0.2
JAGS,36,365,0.2
JAGS,37,365,0.15
JAGS,38,365,0.3
JAGS,39,365,0.15
JAGS,40,365,0.25
JAGS,1,366,0.25
JAGS,2,366,0.25
JAGS,3,366,0.2
JAGS,4,366,0.25
JAGS,5,366,0.1
JAGS,6,366,0.15
JAGS,7,366,0.1
JAGS,8,366,0.1
JAGS,9,366,0.3
JAGS,10,366,0.2
JAGS,11,366,0.2
JAGS,12,366,0.25
JAGS,13,366,0.25
JAGS,14,366,0.2
JAGS,15,366,0.2
JAGS,16,366,0.2
JAGS,17,366,0.2
JAGS,18,366,0.2
JAGS,19,366,0.15
JAGS,20,366,0.1
JAGS,21,366,0.25
JAGS,22,366,0.2
JAGS,23,366,0.3
JAGS,24,366,0.25
JAGS,25,366,0.3
JAGS,26,366,0.25
JAGS,27,366,0.3
JAGS,28,366,0.15
JAGS,29,366,0.2
JAGS,30,366,0.15
JAGS,31,366,0.2
JAGS,32,366,0.2
JAGS,33,366,0.1
JAGS,34,366,0.2
JAGS,35,366,0.2
JAGS,36,366,0.2
JAGS,37,366,0.15
JAGS,38,366,0.3
JAGS,39,366,0.15
JAGS,40,366,0.25
JAGS,1,367,0.25
JAGS,2,367,0.25
JAGS,3,367,0.2
JAGS,4,367,0.25
JAGS,5,367,0.05
JAGS,6,367,0.15
JAGS,7,367,0.1
JAGS,8,367,0.1
JAGS,9,367,0.3
JAGS,10,367,0.2
JAGS,11,367,0.2
JAGS,12,367,0.25
JAGS,13,367,0.25
JAGS,14,367,0.2
JAGS,15,367,0.2
JAGS,16,367,0.2
JAGS,17,367,0.2
JAGS,18,367,0.2
JAGS,19,367,0.15
JAGS,20,367,0.15
JAGS,21,367,0.25
JAGS,22,367,0.2
JAGS,23,367,0.3
JAGS,24,367,0.25
JAGS,25,367,0.3
JAGS,26,367,0.25
JAGS,27,367,0.25
JAGS,28,367,0.15
JAGS,29,367,0.25
JAGS,30,367,0.15
JAGS,31,367,0.2
JAGS,32,367,0.2
JAGS,33,367,0.1
JAGS,34,367,0.2
JAGS,35,367,0.2
JAGS,36,367,0.2
JAGS,37,367,0.15
JAGS,38,367,0.3
JAGS,39,367,0.15
JAGS,40,367,0.25
JAGS,1,368,0.25
JAGS,2,368,0.25
JAGS,3,368,0.2
JAGS,4,368,0.25
JAGS,5,368,0.05
JAGS,6,368,0.15
JAGS,7,368,0.1
JAGS,8,368,0.1
JAGS,9,368,0.3
JAGS,10,368,0.25
JAGS,11,368,0.2
JAGS,12,368,0.25
JAGS,13,368,0.25
JAGS,14,368,0.2
JAGS,15,368,0.2
JAGS,16,368,0.2
JAGS,17,368,0.2
JAGS,18,368,0.2
JAGS,19,368,0.15
JAGS,20,368,0.15
JAGS,21,368,0.25
JAGS,22,368,0.2
JAGS,23,368,0.3
JAGS,24,368,0.25
JAGS,25,368,0.3
JAGS,26,368,0.25
JAGS,27,368,0.25
JAGS,28,368,0.15
JAGS,29,368,0.25
JAGS,30,368,0.2
JAGS,31,368,0.2
JAGS,32,368,0.25
JAGS,33,368,0.1
JAGS,34,368,0.2
JAGS,35,368,0.2
